listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
7248221,Studio Design Paris - Montmatre,10205311,23-11-2013,"Paris, Ile-de-France, France",,,,f,1,t,f,Opera,,Paris,48.87794,2.3427,Entire apartment,Entire place,5,1,"['Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Cable TV']",130,3,1125,100,10,10,10,10,10,10,t
7364217,Luxury Flat - Eiffel Tower,38584563,15-07-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Vaugirard,,Paris,48.84782,2.29982,Entire apartment,Entire place,6,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Air conditioning', 'Washer', 'Wifi', 'Long term stays allowed', 'Cable TV']",300,1,1125,,,,,,,,f
7577880,Appartement au canal saint !,34535447,29-05-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87288,2.36147,Entire apartment,Entire place,5,1,"['Shampoo', 'Heating', 'TV', 'Indoor fireplace', 'Kitchen', 'Essentials', 'Washer', 'Dryer', 'Smoke alarm', 'Wifi', 'Fire extinguisher', 'Long term stays allowed', 'Cable TV']",70,2,1125,80,8,8,10,10,8,6,f
7606435,charmant 2 piÃ¨ces Ã  Marx Dormoy,22496925,13-10-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89171,2.35987,Entire apartment,Entire place,1,1,"['Heating', 'Kitchen', 'Essentials', 'Hair dryer', 'Stove', 'Refrigerator', 'Hot water', 'Smoke alarm', 'Wifi', 'Dishes and silverware', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you']",53,7,1125,97,10,9,10,10,9,10,f
7691304,50 mÂ² en plein cÅ“ur de Belleville,22945582,25-10-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.87402,2.37868,Entire apartment,Entire place,6,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed', 'Cable TV']",75,3,1125,87,9,8,10,10,9,10,f
7741431,Studio Ã  Nation,40670663,06-08-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Popincourt,,Paris,48.85149,2.39194,Entire apartment,Entire place,1,1,"['Heating', 'Kitchen', 'Essentials', 'Carbon monoxide alarm', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Cable TV']",35,1,1125,,,,,,,,f
8345639,Au centre de Paris -avec parking,12380723,19-02-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86914,2.3688,Entire apartment,Entire place,6,1,"['Shampoo', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Smoke alarm', 'Free parking on premises', 'Wifi', 'Elevator', 'Long term stays allowed']",120,1,1125,86,9,8,10,10,9,9,f
9130262,Bright Modern 2pc 19th Paris 45m2,29633342,19-03-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.8754,2.37612,Entire apartment,Entire place,5,1,"['Shampoo', 'Heating', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Hangers', 'Wifi', 'Elevator', 'Long term stays allowed', 'Dedicated workspace']",66,1,1125,72,9,6,8,10,9,8,f
9194061,Spacious 50m2 lovely flat Central,12966310,09-03-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86953,2.3737,Entire apartment,Entire place,6,1,"['Heating', 'Kitchen', 'Essentials', 'Washer', 'Smoke alarm', 'Wifi', 'Long term stays allowed']",100,4,1125,100,10,10,10,10,10,10,f
9403477,Cosy flat near Eiffel Tower,48765431,11-11-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Passy,,Paris,48.85114,2.27358,Entire apartment,Entire place,5,1,"['Shampoo', 'Heating', 'TV', 'Indoor fireplace', 'Kitchen', 'Essentials', 'Carbon monoxide alarm', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed', 'Cable TV']",89,2,1125,,,,,,,,f
9751138,Quiet and spacious Parisian flat,2210648,24-04-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.87981,2.2916,Entire apartment,Entire place,5,1,"['Heating', 'TV', 'Iron', 'Kitchen', 'Washer', 'Hangers', 'Wifi', 'Elevator', 'Long term stays allowed', 'Dedicated workspace', 'Cable TV']",95,7,1125,,,,,,,,f
10004492,Nice & sweet Paris Place,27154795,03-02-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Luxembourg,,Paris,48.84607,2.31836,Entire apartment,Entire place,1,1,"['TV', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed']",52,1,1125,,,,,,,,f
10543902,Cool Studio close to Effie Tower,54372562,12-01-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Passy,,Paris,48.86386,2.27419,Entire apartment,Entire place,1,1,"['Shampoo', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Hangers', 'Long term stays allowed', 'Dedicated workspace']",30,2,1125,90,10,9,9,9,9,10,f
11662972,Sunny haven near Buttes Chaumont park,4753978,18-01-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.88304,2.38271,Entire apartment,Entire place,1,1,"['Sound system', 'Patio or balcony', 'Essentials', 'Stove', 'Conditioner', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'Pour-over coffee', 'Iron', 'Refrigerator', 'Piano', 'Oven', 'Dishes and silverware', 'Body soap', 'Heating', 'Freezer', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Portable fans', 'Cooking basics', 'Paid parking off premises', 'Shampoo', 'Extra pillows and blankets', 'Laundromat nearby', 'Shower gel', 'Bed linens', 'Carbon monoxide alarm']",60,10,1125,100,10,10,10,10,10,10,f
12257894,Paris,66008028,06-04-2016,"Paris, Ile-de-France, France",,,,f,1,t,f,Batignolles-Monceau,,Paris,48.88681,2.29771,Entire apartment,Entire place,1,1,['Long term stays allowed'],19,1,1125,,,,,,,,f
12661441,Appartement Marais/Place des Vosges,19838797,11-08-2014,"Paris, Ile-de-France, France",,,,f,1,t,f,Hotel-de-Ville,,Paris,48.85482,2.36496,Entire apartment,Entire place,5,1,"['Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace']",118,2,1125,100,10,10,10,10,10,10,f
12747422,3 rooms apt Subway 3 Porte de Bagnolet,5005930,07-02-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.86492,2.40636,Entire apartment,Entire place,6,1,"['Heating', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace']",80,1,1125,,,,,,,,f
12818054,Lulu,4914932,31-01-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.89401,2.32231,Entire apartment,Entire place,6,1,"['Heating', 'TV', 'Iron', 'Kitchen', 'Washer', 'Dryer', 'Wifi', 'Long term stays allowed', 'Cable TV']",145,1,1125,93,9,10,10,10,8,10,f
12861326,Appartement en plein coeur du 9e,70304412,04-05-2016,"Paris, Ile-de-France, France",,,,f,1,t,f,Opera,,Paris,48.8805,2.33431,Entire apartment,Entire place,6,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Dedicated workspace', 'Dryer', 'Wifi', 'Elevator', 'Kitchen', 'Hair dryer', 'Smoke alarm', 'Essentials', 'Long term stays allowed', 'Hangers', 'Carbon monoxide alarm']",107,7,1125,98,9,9,10,10,10,10,f
12888223,Appartement charmant et calme,29631381,19-03-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.83043,2.33347,Entire apartment,Entire place,1,1,"['Heating', 'Washer', 'Dedicated workspace', 'Wifi', 'Kitchen', 'Essentials', 'Long term stays allowed']",98,1,1125,,,,,,,,f
12898912,Sunny and quiet apartment near Montmartre,11039481,05-01-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.88371,2.32558,Entire apartment,Entire place,5,1,"['Iron', 'Shampoo', 'Heating', 'Dedicated workspace', 'Smoke alarm', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed']",95,2,1125,93,10,9,10,10,10,9,f
12978481,Trocadero / Etoile Paris 16,71440366,11-05-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Passy,,Paris,48.86811,2.28085,Entire apartment,Entire place,1,1,"['Shampoo', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed']",45,1,1125,,,,,,,,f
13494632,Studio au coeur du 6Ã¨me (Montparnasse),77290639,12-06-2016,"Paris, Ile-de-France, France",,,,f,1,t,f,Luxembourg,,Paris,48.84673,2.32481,Entire apartment,Entire place,1,1,"['Elevator', 'Wifi', 'Kitchen', 'Long term stays allowed', 'Essentials']",40,5,1125,90,10,9,10,10,10,9,t
13949612,Magnifique appartement avec vue sur Tour Eiffel,8123508,13-08-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.83936,2.28942,Entire apartment,Entire place,6,1,"['Paid parking off premises', 'Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Elevator', 'Smoke alarm', 'Cable TV', 'Wifi', 'Kitchen', 'Hot water', 'Essentials', 'Host greets you', 'Long term stays allowed', 'TV', 'Breakfast']",109,2,1125,93,9,10,10,10,10,9,f
15607440,Chambre Ã  Commerce (15 ieme ),34519486,29-05-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Vaugirard,,Paris,48.83995,2.29489,Entire apartment,Entire place,1,1,"['Shampoo', 'Elevator', 'Hair dryer', 'Wifi', 'Essentials', 'Long term stays allowed']",30,4,1125,100,10,10,10,10,10,10,f
15980278,Beau 2 piÃ¨ces Javel/Pont Mirabeau,18446973,20-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Passy,,Paris,48.8481,2.27125,Entire apartment,Entire place,1,1,['Long term stays allowed'],247,1,1125,,,,,,,,f
16234676,"Chic area, Paris XVI arrondissement",35883769,15-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Passy,,Paris,48.86645,2.27767,Entire apartment,Entire place,5,1,['Long term stays allowed'],150,1,1125,100,10,10,10,10,10,10,f
16372089,Nice flat near the Louvre,66797524,11-04-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Palais-Bourbon,,Paris,48.85719,2.32904,Entire apartment,Entire place,5,1,"['Iron', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Kitchen', 'First aid kit', 'Essentials', 'Long term stays allowed', 'TV']",69,2,1125,93,10,8,10,10,10,9,f
16402036,Appartement central et cosy,29307792,14-03-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Louvre,,Paris,48.85457,2.34375,Entire apartment,Entire place,1,1,"['Dishes and silverware', 'Hangers', 'Stove', 'Coffee maker', 'Iron', 'Smoke alarm', 'Essentials', 'Bed linens', 'Paid parking off premises', 'Shampoo', 'Heating', 'Extra pillows and blankets', 'Cable TV', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Wifi', 'Cleaning before checkout', 'Long term stays allowed', 'Microwave']",53,7,1125,90,10,9,10,10,10,9,t
16424257,"Appartement 2 piÃ¨ces, Paris IXeme",40137835,31-07-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.88245,2.32887,Entire apartment,Entire place,1,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Elevator', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Long term stays allowed', 'TV', 'Breakfast']",85,1,1125,100,10,10,10,10,10,10,f
16592985,Artist Haven in the Heart of Mouffetard Quarter,28205303,23-02-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.84009,2.34885,Entire apartment,Entire place,1,1,"['Iron', 'Shampoo', 'Oven', 'Lockbox', 'Heating', 'Washer', 'Bathtub', 'Dedicated workspace', 'Dishes and silverware', 'Kitchen', 'Refrigerator', 'Cooking basics', 'First aid kit', 'Essentials', 'Hangers', 'EV charger', 'Long term stays allowed', 'Stove']",52,3,1125,96,10,9,10,10,10,10,t
17044766,Cosy Flat in the heart of Paris,90786375,19-08-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.87941,2.33458,Entire apartment,Entire place,6,1,['Long term stays allowed'],190,1,1125,,,,,,,,t
17493013,Bel appartement recent avec parking,40372573,03-08-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.85234,2.40008,Entire apartment,Entire place,5,1,"['Free parking on premises', 'Ethernet connection', 'Elevator', 'Bathtub', 'Dishes and silverware', 'Babysitter recommendations', 'Pocket wifi', 'Hangers', 'Luggage dropoff allowed', 'Stove', 'Carbon monoxide alarm', 'Coffee maker', 'Dedicated workspace', 'Smoke alarm', 'Bed linens', 'TV', 'Heating', 'Extra pillows and blankets', 'Cable TV', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Hair dryer', 'Wifi', 'Cleaning before checkout', 'Long term stays allowed', 'Microwave']",79,2,1125,90,10,9,10,10,9,10,f
18243877,Petit appartement calme Ã  Paris 14,27527198,10-02-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Observatoire,,Paris,48.82662,2.33205,Entire apartment,Entire place,1,1,"['Iron', 'Heating', 'Washer', 'Dedicated workspace', 'Elevator', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Long term stays allowed']",70,3,1125,93,9,9,10,9,10,8,f
18282704,Marais/Republique/Oberkampf/Bastill,19454146,04-08-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86205,2.37069,Entire apartment,Entire place,1,1,"['Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Dryer', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Elevator', 'Essentials', 'Hangers', 'Long term stays allowed', 'Building staff', 'TV', 'Carbon monoxide alarm']",70,2,1125,100,10,10,10,10,10,10,f
18364118,Studio Saint Germain des Pres,127141630,23-04-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Luxembourg,,Paris,48.85149,2.3332,Entire apartment,Entire place,1,1,"['Heating', 'Dedicated workspace', 'Wifi', 'Smoke alarm', 'Kitchen', 'Long term stays allowed', 'Host greets you', 'Luggage dropoff allowed']",79,3,1125,,,,,,,,f
18965795,Appart ensoleille familial Tour Eiffel Passy,70945543,08-05-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.85215,2.28753,Entire apartment,Entire place,5,1,"['Paid parking off premises', 'Iron', 'Heating', 'Washer', 'Hair dryer', 'Pack \u2019n Play/travel crib', 'Smoke alarm', 'Wifi', 'Kitchen', 'Elevator', 'Fire extinguisher', 'Hot water', 'Hangers', 'Essentials', 'Bed linens', 'Host greets you', 'Long term stays allowed', 'TV']",99,20,1125,100,10,10,10,10,10,8,t
19325152,Lovely loft with terrace at the heart of Paris,8044994,09-08-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.86692,2.34837,Entire apartment,Entire place,6,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Indoor fireplace', 'Smoke alarm', 'Cable TV', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed', 'TV']",198,4,1125,100,10,9,10,10,10,10,t
19398047,Nice flat near Tour Montparnasse,4485366,25-12-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84352,2.31973,Entire apartment,Entire place,5,1,"['Shampoo', 'Pack \u2019n Play/travel crib', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Long term stays allowed', 'TV', 'Breakfast']",115,3,1125,100,8,10,8,8,10,8,t
19445441,2 piÃ¨ces dans le 16eme prÃ¨s de la Tour Eiffel,42666850,27-08-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Passy,,Paris,48.84831,2.27352,Entire apartment,Entire place,1,1,"['Iron', 'Heating', 'Washer', 'Hair dryer', 'Wifi', 'Cable TV', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed', 'TV']",80,7,1125,,,,,,,,t
19494374,"Haut Marais, Studette",136857647,25-06-2017,"Paris, Ile-de-France, France",,,,t,1,t,t,Popincourt,,Paris,48.864,2.36663,Entire apartment,Entire place,1,1,"['Shampoo', 'Heating', 'Elevator', 'Hair dryer', 'Dedicated workspace', 'Wifi', 'Kitchen', 'Dishes and silverware', 'Refrigerator', 'Cooking basics', 'Hot water', 'Hangers', 'Essentials', 'Bed linens', 'Private entrance', 'Host greets you', 'Long term stays allowed', 'Stove', 'Coffee maker']",95,4,1125,97,10,10,10,10,10,10,f
19734409,Dream & quite apartment in heart of Marais Paris,3277728,16-08-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.86454,2.36409,Entire apartment,Entire place,5,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Elevator', 'Essentials', 'Hangers', 'Long term stays allowed', 'Carbon monoxide alarm']",60,3,1125,96,9,9,9,10,10,9,f
19870714,Quiet and sunny one bedroom with treehouse,57876780,08-02-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86521,2.3738,Entire apartment,Entire place,1,1,"['Iron', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Kitchen', 'Fire extinguisher', 'Essentials', 'Hangers', 'Long term stays allowed', 'Breakfast']",35,4,1125,,,,,,,,f
19876216,Joli studio - Tour Eiffel-Invalides,28036906,20-02-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Palais-Bourbon,,Paris,48.86043,2.30571,Entire apartment,Entire place,1,1,"['Shampoo', 'Iron', 'Heating', 'Elevator', 'Dedicated workspace', 'Extra pillows and blankets', 'Smoke alarm', 'Wifi', 'Dishes and silverware', 'Refrigerator', 'Cooking basics', 'Kitchen', 'Hot water', 'Hangers', 'Essentials', 'Bed linens', 'Long term stays allowed', 'TV', 'Coffee maker', 'Microwave']",62,2,1125,83,9,8,10,10,10,8,f
21600093,"Coeur de Paris, Place des Vosges",10026791,15-11-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Hotel-de-Ville,,Paris,48.85321,2.36474,Entire apartment,Entire place,1,1,"['Dishes and silverware', 'Hangers', 'Luggage dropoff allowed', 'Coffee maker', 'Carbon monoxide alarm', 'Iron', 'Dedicated workspace', 'Smoke alarm', 'First aid kit', 'Essentials', 'Private entrance', 'Paid parking off premises', 'Shampoo', 'Lockbox', 'Heating', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Fire extinguisher', 'Hot water', 'Hair dryer', 'Wifi', 'Long term stays allowed', 'Microwave']",65,1,1125,86,9,8,10,9,10,8,t
22091742,Studio 2 piÃ¨ces 34m2,29977965,25-03-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Batignolles-Monceau,,Paris,48.89181,2.32399,Entire apartment,Entire place,1,1,"['Heating', 'Washer', 'Wifi', 'Kitchen', 'Long term stays allowed']",60,1,1125,100,10,10,10,10,10,10,f
22307168,Studio Cosy Quartier Latin,130950012,18-05-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Gobelins,,Paris,48.83497,2.34714,Entire apartment,Entire place,1,1,"['Elevator', 'Dishes and silverware', 'Hangers', 'Carbon monoxide alarm', 'Iron', 'Garden or backyard', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Bed linens', 'Paid parking off premises', 'Shampoo', 'Heating', 'Extra pillows and blankets', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Wifi', 'Long term stays allowed', 'Host greets you', 'Microwave']",40,5,1125,96,9,10,10,10,10,10,f
22504662,Studio cosy au centre Paris / Canal Saint-Martin,10324215,29-11-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.86994,2.35942,Entire apartment,Entire place,1,1,"['Shampoo', 'Heating', 'Washer', 'Dedicated workspace', 'Hair dryer', 'Wifi', 'Kitchen', 'Dishes and silverware', 'Refrigerator', 'Cooking basics', 'Keypad', 'Essentials', 'Long term stays allowed', 'Hangers', 'Stove', 'Coffee maker', 'Microwave']",45,4,1125,100,10,10,10,10,10,10,f
22848790,2 Pieces Paris 19E,160612241,29-11-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.89461,2.37538,Entire apartment,Entire place,1,1,"['Ethernet connection', 'Elevator', 'Bathtub', 'Dishes and silverware', 'Pocket wifi', 'Hangers', 'Luggage dropoff allowed', 'Stove', 'Coffee maker', 'Breakfast', 'Iron', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Private entrance', 'EV charger', 'Bed linens', 'Dishwasher', 'TV', 'Paid parking off premises', 'Shampoo', 'Heating', 'Washer', 'Extra pillows and blankets', 'Cable TV', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Wifi', 'Long term stays allowed', 'Host greets you', 'Microwave']",45,1,1125,100,10,10,10,10,10,10,f
23174392,avenue mozart,121564641,19-03-2017,"Paris, Ile-de-France, France",,,,f,1,t,f,Passy,,Paris,48.85814,2.27266,Entire apartment,Entire place,1,1,"['Heating', 'Washer', 'Wifi', 'Essentials', 'Long term stays allowed']",40,1,1125,,,,,,,,t
23807945,Bel appartement 1 chambre proche Tour Eiffel,34749556,01-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Palais-Bourbon,,Paris,48.85818,2.306,Entire apartment,Entire place,1,1,"['Ethernet connection', 'Elevator', 'Bathtub', 'Dishes and silverware', 'Hangers', 'Stove', 'Iron', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Bed linens', 'TV', 'Shampoo', 'Heating', 'Washer', 'Cable TV', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Wifi', 'Long term stays allowed', 'Host greets you', 'Microwave']",75,91,1125,100,10,10,10,10,10,10,f
24172262,CdH Lantiez,86050720,26-07-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.89455,2.32285,Entire apartment,Entire place,5,1,"['Paid parking on premises', 'Ethernet connection', 'Pack \u2019n Play/travel crib', 'Dishes and silverware', 'Hangers', 'Luggage dropoff allowed', 'Stove', 'Carbon monoxide alarm', 'Coffee maker', 'Iron', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Bed linens', 'TV', 'Paid parking off premises', 'Heating', 'Washer', 'Cable TV', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Free street parking', 'Hot water', 'Outlet covers', 'Oven', 'Hair dryer', 'Wifi', 'Long term stays allowed', 'Host greets you', 'Microwave']",173,3,1125,,,,,,,,t
24459735,Appart,14176319,12-04-2014,"Paris, Ile-de-France, France",,,,f,1,t,f,Temple,,Paris,48.8591,2.36671,Entire apartment,Entire place,1,1,"['Shampoo', 'Heating', 'Washer', 'Dryer', 'Extra pillows and blankets', 'Smoke alarm', 'Wifi', 'Kitchen', 'Hot water', 'Essentials', 'Long term stays allowed', 'Host greets you']",60,3,1125,92,10,8,10,10,10,9,f
25377449,Nice Flat Eiffel Tower,85427123,23-07-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Palais-Bourbon,,Paris,48.85589,2.3019,Entire apartment,Entire place,5,1,"['High chair', 'Dishes and silverware', 'Hangers', 'Luggage dropoff allowed', 'Carbon monoxide alarm', 'Iron', 'Dryer', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Private entrance', 'Dishwasher', 'TV', 'Shampoo', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Air conditioning', 'Oven', 'Hair dryer', 'Wifi', 'Long term stays allowed', 'Host greets you']",87,2,1125,93,9,10,8,8,10,9,t
26488595,Charmant appartement proche Tour Eiffel,151913353,24-09-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84918,2.30234,Entire apartment,Entire place,1,1,"['Iron', 'Heating', 'Washer', 'Hair dryer', 'Indoor fireplace', 'Smoke alarm', 'Wifi', 'Kitchen', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Long term stays allowed', 'TV', 'Carbon monoxide alarm']",160,2,1125,,,,,,,,f
27102666,An authentic parisian neighborhood,727684,21-06-2011,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86361,2.38068,Entire apartment,Entire place,5,1,"['Iron', 'Ethernet connection', 'Heating', 'Hair dryer', 'Extra pillows and blankets', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Dishes and silverware', 'Hot water', 'Hangers', 'Essentials', 'Bed linens', 'Long term stays allowed', 'Luggage dropoff allowed', 'Coffee maker']",53,1,1125,92,10,9,9,10,10,9,t
28666867,Beautiful appartment,17233295,25-06-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.84253,2.38593,Entire apartment,Entire place,1,1,"['Elevator', 'Carbon monoxide alarm', 'Long term stays allowed', 'Smoke alarm']",250,1,1125,,,,,,,,t
29010081,"2-rooms flat, bright and quiet, view on garden",11654949,26-01-2014,"Paris, Ile-de-France, France",,,,t,1,t,t,Gobelins,,Paris,48.83614,2.36042,Entire apartment,Entire place,5,1,"['Iron', 'Oven', 'Heating', 'Washer', 'Elevator', 'Smoke alarm', 'Wifi', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Dishes and silverware', 'Hot water', 'Essentials', 'Long term stays allowed', 'Dishwasher', 'Stove', 'Coffee maker', 'Microwave']",90,3,1125,96,10,9,9,10,10,10,f
29696731,Charmant appartement parisien Montmartre,44289581,15-09-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89361,2.34041,Entire apartment,Entire place,6,1,"['Pocket wifi', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'TV', 'Iron', 'Indoor fireplace', 'Dryer', 'Refrigerator', 'Oven', 'Dishes and silverware', 'First aid kit', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Shampoo', 'Bed linens', 'Elevator']",150,2,1125,93,10,10,10,10,9,9,t
